145,130,68,29,28,71,42,42,74,91,49,29,26,77,29,28,79,27,11
127,117,62,23,16,66,31,31,67,60,36,17,21,70,18,24,74,17,11
140,126,67,26,25,71,38,38,73,84,46,27,23,76,25,25,78,24,11
138,132,75,24,21,81,38,38,80,86,48,23,23,84,21,28,90,19,11
142,122,61,30,26,63,48,48,66,65,53,34,29,69,25,35,70,23,11
143,129,68,31,24,71,48,48,73,81,48,26,30,77,23,37,80,22,11
140,130,70,28,22,75,45,45,76,78,43,23,28,80,21,34,85,19,11
141,126,62,43,17,64,74,74,65,72,70,17,43,70,16,63,73,15,12
140,116,53,41,20,53,65,65,56,58,60,21,40,60,20,55,59,19,12
134,113,53,36,17,54,57,57,56,65,45,18,36,60,15,47,63,14,12
145,124,59,44,21,60,70,70,63,73,58,20,43,67,20,59,68,19,12
135,105,44,42,19,43,70,70,44,44,51,20,42,49,18,58,48,17,12
141,116,52,41,22,52,65,65,56,57,56,24,40,59,20,54,59,19,12
136,118,56,38,17,58,59,59,61,63,53,18,38,64,15,50,68,14,12
145,125,60,40,23,61,64,64,64,74,48,29,40,68,21,51,71,20,12
133,108,45,47,15,45,76,76,46,52,59,16,47,51,14,66,52,13,12
145,122,57,42,23,58,70,70,61,60,63,20,42,65,21,58,65,20,12
136,124,62,39,15,65,59,59,67,69,50,14,38,71,14,52,76,13,12
147,128,64,38,25,65,59,59,64,80,42,30,38,72,25,45,74,23,12
132,108,48,37,16,49,59,59,52,51,53,15,37,55,16,50,56,15,12
147,131,67,39,23,69,70,70,70,74,71,22,39,76,21,57,78,19,12
143,126,63,41,19,64,70,70,66,66,65,17,41,71,18,59,74,16,12
150,138,74,43,22,77,68,68,76,97,59,21,43,84,21,55,89,20,12
132,104,44,38,17,44,59,59,47,49,52,18,38,50,17,48,51,17,12
139,118,55,38,20,56,68,68,57,53,59,20,38,63,18,57,63,17,12
142,125,61,42,18,63,71,71,65,66,56,18,42,69,16,60,72,15,12
140,120,56,44,17,57,71,71,61,63,53,16,44,64,15,60,67,14,12
138,111,47,45,19,47,64,64,50,62,52,19,44,54,19,53,55,19,12
141,118,55,41,20,55,71,71,56,60,67,22,41,62,19,60,62,18,12
146,130,65,44,20,67,70,70,70,74,65,22,43,74,19,60,77,18,12
138,117,55,38,19,56,62,62,59,66,48,17,38,62,17,51,65,16,12
142,121,57,44,19,57,70,70,59,68,60,18,44,64,18,59,66,17,12
140,130,68,40,16,71,67,67,72,79,64,15,40,77,15,58,82,14,12
144,128,63,43,19,65,67,67,68,73,58,16,42,72,18,58,75,17,12
138,109,48,37,22,48,61,61,51,52,46,22,37,55,20,50,54,19,12
139,117,54,40,19,55,66,66,55,59,63,21,39,61,18,55,62,17,12
140,126,62,43,16,64,72,72,66,71,60,16,43,70,14,63,74,14,12
140,119,56,40,19,57,65,65,59,64,53,20,40,63,18,55,65,17,12
140,116,55,33,23,56,57,57,59,60,51,22,34,62,21,46,62,19,12
138,117,56,36,20,57,60,60,57,64,54,19,36,63,19,49,64,18,12
146,128,62,48,20,62,78,78,66,72,61,23,48,70,18,67,72,17,12
131,100,41,38,18,41,61,61,44,47,48,17,38,47,16,51,47,15,12
138,120,59,33,20,61,60,60,62,59,66,20,33,67,19,50,67,17,12
140,116,54,39,21,54,66,66,55,57,55,23,39,60,19,54,61,18,12
147,132,69,36,24,71,61,61,73,75,59,20,36,78,22,48,81,20,12
134,103,42,42,18,42,66,66,46,50,50,16,42,48,16,56,49,15,12
141,123,60,38,20,62,68,68,62,57,64,17,38,68,19,58,68,18,12
143,118,53,44,22,53,74,74,56,58,69,20,44,60,20,61,60,18,12
131,104,44,42,15,44,69,69,42,52,57,16,42,49,15,55,50,15,12
170,174,123,34,44,134,50,50,136,145,63,43,32,139,42,30,147,40,13
164,169,118,35,33,130,54,54,112,140,58,39,34,132,35,36,142,33,13
168,171,118,41,34,128,59,59,130,141,54,38,39,134,34,44,143,32,13
171,169,112,43,40,119,64,64,122,146,72,41,42,127,39,45,134,36,13
166,185,149,32,32,169,52,52,156,182,76,28,32,168,30,36,185,28,13
167,165,106,47,32,112,66,66,113,115,58,36,44,120,34,52,127,32,13
171,178,131,43,35,143,68,68,143,155,70,33,43,148,32,50,161,30,13
185,181,122,71,46,125,104,104,123,136,83,54,70,136,46,83,141,44,13
186,181,122,69,48,125,107,107,133,153,91,47,70,138,44,84,144,41,13
188,184,125,83,43,127,130,130,126,141,111,43,83,140,42,107,146,40,13
183,187,137,68,37,145,98,98,139,201,75,41,67,154,38,80,167,35,13
171,181,135,43,34,148,60,60,146,163,59,40,40,153,35,44,166,33,13
184,193,152,64,37,163,94,94,147,175,91,38,63,170,40,75,184,37,13
172,175,121,54,32,129,86,86,123,134,88,31,54,136,31,68,147,29,13
187,186,131,76,43,135,117,117,133,158,112,45,76,147,43,94,154,41,13
182,181,126,65,42,131,95,95,131,160,73,36,65,141,40,75,151,38,13
168,184,145,37,31,163,50,50,159,183,67,32,33,164,33,35,180,31,13
186,193,152,61,43,162,94,94,156,168,82,42,61,171,42,73,183,39,13
169,172,120,44,33,129,74,74,127,132,89,34,44,135,31,56,145,29,13
175,167,103,58,40,106,98,98,96,113,100,43,58,115,41,76,115,39,13
102,45,18,23,17,17,35,35,19,25,22,17,23,20,15,24,17,15,14
92,37,17,21,12,17,33,33,19,20,20,11,21,19,11,24,18,11,14
96,36,15,22,15,15,33,33,17,18,22,14,22,17,14,23,15,14,14
101,43,18,21,18,17,31,31,19,21,22,18,21,20,16,20,17,16,14
97,39,17,21,15,16,31,31,18,22,22,13,21,19,13,22,17,13,14
95,39,17,21,13,17,30,30,18,23,23,13,21,20,13,21,18,13,14
101,44,18,23,16,17,33,33,20,23,21,16,23,20,15,23,18,15,14
98,42,18,20,16,17,30,30,19,25,21,18,20,20,15,19,18,15,14
91,35,17,18,12,17,27,27,19,25,18,13,18,20,11,19,19,11,14
98,40,17,21,16,16,31,31,17,21,23,18,21,19,16,21,16,16,14
101,47,19,21,16,19,31,31,22,26,22,15,21,22,14,21,20,14,14
97,41,18,21,15,17,31,31,19,22,21,15,21,20,13,21,18,13,14
89,33,17,16,12,17,24,24,19,21,16,13,16,20,12,16,18,12,14
91,32,16,20,13,15,29,29,17,20,17,12,20,18,11,21,16,11,14
91,30,15,18,14,14,27,27,16,19,21,15,18,17,13,18,15,13,14
93,41,18,22,10,18,34,34,20,23,22,11,23,21,9,26,21,9,14
246,255,255,127,60,255,255,255,198,255,255,87,255,54,65,255,81,61,15
255,255,255,170,88,255,255,255,255,255,255,92,255,72,100,255,103,94,15
255,255,255,221,112,255,255,255,255,255,255,132,255,91,132,255,128,124,15
255,255,255,255,119,255,255,255,255,255,255,173,255,106,142,255,152,133,15
255,255,255,255,125,255,255,255,255,255,255,149,255,107,142,255,156,134,15
255,255,255,241,120,255,255,255,255,255,255,140,255,99,130,255,148,122,15
255,255,255,212,116,255,255,255,255,255,255,131,255,89,116,255,134,109,15
255,255,255,193,109,255,255,255,227,255,255,101,255,82,104,255,121,97,15
255,255,255,196,103,255,255,255,222,255,255,100,255,83,99,255,124,93,15
255,255,255,199,104,255,255,255,222,255,255,139,255,84,101,255,124,95,15
255,255,255,204,103,255,255,255,221,255,255,114,255,86,103,255,127,97,15
255,255,255,191,95,255,255,255,192,255,255,109,255,82,96,255,125,90,15
250,255,255,174,87,255,119,119,172,255,255,102,255,74,88,255,114,83,15
240,255,255,150,76,255,255,255,138,180,255,89,255,64,73,255,104,68,15
245,255,255,134,64,255,255,255,179,255,255,90,255,56,72,255,81,67,15
255,255,255,179,93,255,255,255,255,255,255,150,255,75,107,255,104,100,15
255,255,255,224,119,255,255,255,255,255,255,139,255,93,131,255,130,123,15
255,255,255,251,129,255,255,255,255,255,255,166,255,105,137,255,149,128,15
255,255,255,242,131,255,255,255,255,255,255,135,255,101,133,255,148,125,15
255,255,255,227,122,255,255,255,255,255,255,125,255,96,120,255,143,112,15
255,255,255,209,115,255,255,255,255,255,255,120,255,89,109,255,132,102,15
255,255,255,197,108,255,10,10,219,255,255,104,255,84,99,255,123,93,15
255,255,255,199,105,255,64,64,223,255,255,91,255,85,97,255,124,91,15
